Item;TP;Num;Codigo;Tipo_Objeto;Texto;Pos_Xo;Pos_Yo;Pos_Xf;Pos_Yf;Radio;Color;Vertical;Negrilla;Centrar;Tipo_Letra;Tamaño;X;ID
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1638
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1639
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1640
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1641
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1642
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1643
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1644
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1645
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1646
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1647
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1648
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1649
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1650
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1651
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1652
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1653
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1654
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1655
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1656
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1657
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1658
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1659
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1660
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1661
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1662
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1663
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1664
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1665
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1666
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1667
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1668
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1669
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1670
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1671
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1672
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1673
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1674
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1675
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1676
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1677
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1678
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1679
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1680
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1681
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1682
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1683
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1684
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1685
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1686
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1687
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1688
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1689
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1690
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1691
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1692
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1693
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1694
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1695
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1696
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1697
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1698
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1699
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1700
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1701
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1702
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1703
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1704
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1705
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1706
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1707
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1708
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1709
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1710
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1711
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1712
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1713
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1714
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1715
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1716
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1717
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1718
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1719
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1720
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1721
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1722
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1723
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1724
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1725
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1726
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1727
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1728
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1729
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1730
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1731
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1732
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1733
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1734
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1735
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1736
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1737
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1738
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1739
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1740
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1741
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1742
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1743
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1744
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1745
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1746
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1747
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1748
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1749
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1750
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1751
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1752
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;1753
