Periodo;TC;Codigo_Inv;Producto;Detalle;Codigo_Barra;Unidad;Minimo;Maximo;PVP;IVA;Cta_Inventario;Cta_Costo_Venta;Cta_Ventas;Cta_Ventas_0;Cta_Venta_Anticipada;Cta_Ventas_Ant;INV;Stock_Anterior;Entradas;Salidas;Promedio;Stock_Actual;Valor_Total;Item;PX;PY;Item_Banco;Desc_Item;Valor_Corte;Ayuda;Utilidad;Valor_Compra;Gramaje;Agrupacion;Bodega;TP;Div;Receta;PVP_2;PVP_3;Codigo_IESS;Codigo_RES;Marca;TDP;Fecha;Codigo_P;Codigo_R;Factura;Vida_Util;Valor_Actual;Valor_Deprecicacion;Tipo;Ubicacion;Departamento;Cantidad;Servicio;Por_Reservas;X;Codigo_Sup;Procesado;Valor_Historico;Reg_Sanitario;Estado;PF;Consignacion;T;Codigo_Barra_K;Tipo_SubMod;Stock;Costo;Valor_Unit;Con_Kardex;Categorias;ID
^;^0000000000^;^.^;0.0;0.0;5.0;0;^1.1.09.01^;^4.2.12.04^;^4.2.12.01^;^4.2.12.01^;^0^;^4.2.12.01^;1;0.0;0.0;0.0;0.0;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;3.5000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2516
^31/12/2011^;^P^;^03.15.03^;^SENTIMIENTOS No. 2^;^.
^;^0000000000^;^.^;0.0;0.0;5.0;0;^1.1.09.01^;^4.2.12.04^;^4.2.12.01^;^4.2.12.01^;^0^;^4.2.12.01^;1;0.0;0.0;0.0;0.0;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;3.5000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2517
^31/12/2011^;^P^;^03.16.01^;^MI AMIGO JESUS 1ERA. BASICA^;^.
^;^0000000000^;^.^;0.0;0.0;8.0999999999999996;0;^1.1.09.01^;^4.2.12.09^;^4.2.12.08^;^4.2.12.08^;^0^;^4.2.12.08^;1;0.0;105.0;105.0;7.0;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;7.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2518
^31/12/2011^;^P^;^03.16.02^;^AMAR COMO JESUS 2DO..BASICA^;^.
^;^0000000000^;^.^;0.0;0.0;8.0999999999999996;0;^1.1.09.01^;^4.2.12.09^;^4.2.12.08^;^4.2.12.08^;^0^;^4.2.12.08^;1;0.0;100.0;100.0;7.0;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;7.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2519
^31/12/2011^;^P^;^03.16.03^;^AMIGOS/AMIGAS DE JESUS  3ERO.BASICA^;^.
^;^0000000000^;^.^;0.0;0.0;8.0999999999999996;0;^1.1.09.01^;^4.2.12.09^;^4.2.12.08^;^4.2.12.08^;^0^;^4.2.12.08^;1;0.0;100.0;100.0;7.0;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;7.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2520
^31/12/2011^;^P^;^03.16.04^;^HISTORIA DE LA SALVACION  4TO BASICA^;^.
^;^0000000000^;^.^;0.0;0.0;8.0999999999999996;0;^1.1.09.01^;^4.2.12.09^;^4.2.12.08^;^4.2.12.08^;^0^;^4.2.12.08^;1;0.0;95.0;95.0;7.0;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;7.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2521
^31/12/2011^;^P^;^03.16.05^;^LA MISION DE JESUS  5TO BASICA^;^.
^;^0000000000^;^.^;0.0;0.0;8.0999999999999996;0;^1.1.09.01^;^4.2.12.09^;^4.2.12.08^;^4.2.12.08^;^0^;^4.2.12.08^;1;0.0;114.0;114.0;7.0;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;7.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2522
^31/12/2011^;^P^;^03.16.06^;^EUCARISTIA PAN DE VIDA 6TO BASICA^;^.
^;^0000000000^;^.^;0.0;0.0;8.0999999999999996;0;^1.1.09.01^;^4.2.12.09^;^4.2.12.08^;^4.2.12.08^;^0^;^4.2.12.08^;1;0.0;105.0;105.0;7.0;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;7.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2523
^31/12/2011^;^P^;^03.16.07^;^MORAL CRISTIANA BASICA  7MO BASICA^;^.
^;^0000000000^;^.^;0.0;0.0;8.0999999999999996;0;^1.1.09.01^;^4.2.12.09^;^4.2.12.08^;^4.2.12.08^;^0^;^4.2.12.08^;1;0.0;115.0;115.0;7.0;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;7.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2524
^31/12/2011^;^P^;^03.16.08^;^LA BIBLIA HISTORIA DE LA SALVACION  8VO.^;^.
^;^0000000000^;^.^;0.0;0.0;14.25;0;^1.1.09.01^;^4.2.12.09^;^4.2.12.08^;^4.2.12.08^;^0^;^4.2.12.08^;1;0.0;141.0;141.0;13.5;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;13.5000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2525
^31/12/2011^;^P^;^03.16.09^;^LA PERSONA DE JESUS  9NO BASICA^;^.
^;^0000000000^;^.^;0.0;0.0;14.25;0;^1.1.09.01^;^4.2.12.09^;^4.2.12.08^;^4.2.12.08^;^0^;^4.2.12.08^;1;0.0;142.0;142.0;13.5;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;13.5000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2526
^31/12/2011^;^P^;^03.16.10^;^IGLESIA Y SACRAMENTO 10MO BASICA^;^.
^;^0000000000^;^.^;0.0;0.0;14.25;0;^1.1.09.01^;^4.2.12.09^;^4.2.12.08^;^4.2.12.08^;^0^;^4.2.12.08^;1;0.0;141.0;141.0;13.5;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;13.5000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2527
^31/12/2011^;^P^;^03.16.11^;^JESUS DIOS CON NOSOTROS  1ERO DE BACHILL^;^.
^;^0000000000^;^.^;0.0;0.0;14.25;0;^1.1.09.01^;^4.2.12.09^;^4.2.12.08^;^4.2.12.08^;^0^;^4.2.12.08^;1;0.0;141.0;141.0;13.5;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;13.5000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2528
^31/12/2011^;^P^;^03.16.12^;^MORAL CRISTIANA VIVIR SEGUN EVANGELIO 2D^;^.
^;^0000000000^;^.^;0.0;0.0;14.25;0;^1.1.09.01^;^4.2.12.09^;^4.2.12.08^;^4.2.12.08^;^0^;^4.2.12.08^;1;0.0;134.0;134.0;13.5;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;13.5000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2529
^31/12/2011^;^P^;^03.16.13^;^HOMBRES Y MUJERES CON Y 3ERO. DE BACHILL^;^.
^;^0000000000^;^.^;0.0;0.0;14.25;0;^1.1.09.01^;^4.2.12.09^;^4.2.12.08^;^4.2.12.08^;^0^;^4.2.12.08^;1;0.0;138.0;138.0;13.5;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;13.5000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2530
^31/12/2011^;^P^;^03.17.01^;^LITERATURA PRIMERA DE BAHILLERATO^;^.
^;^0000000000^;^.^;0.0;0.0;12.15;0;^1.1.09.01^;^4.2.12.09^;^4.2.12.08^;^4.2.12.08^;^0^;^4.2.12.08^;1;0.0;110.0;110.0;9.4499999999999993;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;9.4500;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2531
^31/12/2011^;^P^;^03.17.02^;^LITERATURA SEGUNDA DE BACHILLERATO^;^.
^;^0000000000^;^.^;0.0;0.0;12.15;0;^1.1.09.01^;^4.2.12.09^;^4.2.12.08^;^4.2.12.08^;^0^;^4.2.12.08^;1;0.0;110.0;110.0;9.4499999999999993;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;9.4500;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2532
^31/12/2011^;^P^;^03.17.03^;^LITERATURA TERCERO DE BACHILLERATO^;^.
^;^0000000000^;^.^;0.0;0.0;12.15;0;^1.1.09.01^;^4.2.12.09^;^4.2.12.08^;^4.2.12.08^;^0^;^4.2.12.08^;1;0.0;110.0;110.0;9.4499999999999993;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;9.4500;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2533
^31/12/2011^;^P^;^03.17.04^;^LITERATURA POLIVALENTE 1ERO. DE BACHILLE^;^.
^;^0000000000^;^.^;0.0;0.0;12.15;0;^1.1.09.01^;^4.2.12.09^;^4.2.12.08^;^4.2.12.08^;^0^;^4.2.12.08^;1;0.0;50.0;50.0;9.4499999999999993;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;9.4500;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2534
^31/12/2011^;^P^;^03.17.05^;^LITERATURA POLIVALENTE 2DO. BACHILLERATO^;^.
^;^0000000000^;^.^;0.0;0.0;12.15;0;^1.1.09.01^;^4.2.12.09^;^4.2.12.08^;^4.2.12.08^;^0^;^4.2.12.08^;1;0.0;40.0;40.0;9.4499999999999993;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;9.4500;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2535
^31/12/2011^;^P^;^03.17.06^;^PRAXIS ORTOGR No. 10^;^.
^;^0000000000^;^.^;0.0;0.0;10.199999999999999;0;^1.1.09.01^;^4.2.12.04^;^4.2.12.01^;^4.2.12.01^;^0^;^4.2.12.01^;1;0.0;0.0;0.0;0.0;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;7.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2536
^31/12/2011^;^P^;^03.17.07^;^LA EMANCIPADA^;^.
^;^0000000000^;^.^;0.0;0.0;2.5;0;^1.1.09.01^;^4.2.12.04^;^4.2.12.01^;^4.2.12.01^;^0^;^4.2.12.01^;1;0.0;0.0;0.0;0.0;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;2.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2537
^31/12/2011^;^P^;^03.18.01^;^PRINCIPIOS DE ANATOMIA^;^.
^;^0000000000^;^.^;0.0;0.0;97.109999999999999;0;^1.1.09.01^;^4.2.12.09^;^4.2.12.08^;^4.2.12.08^;^0^;^4.2.12.08^;1;0.0;50.0;50.0;75.530000000000001;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;75.5300;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2538
^31/12/2011^;^P^;^03.18.02^;^BIOLOGIA LA VIDA EN LA TIERRA^;^.
^;^0000000000^;^.^;0.0;0.0;66.510000000000005;0;^1.1.09.01^;^4.2.12.09^;^4.2.12.08^;^4.2.12.08^;^0^;^4.2.12.08^;1;0.0;50.0;50.0;51.729999999999997;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;51.7300;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2539
^31/12/2011^;^P^;^03.19.01^;^INVESTIGACION No. 1^;^.
^;^0000000000^;^.^;0.0;0.0;10.0;0;^1.1.09.01^;^4.2.12.04^;^4.2.12.01^;^4.2.12.01^;^0^;^4.2.12.01^;1;0.0;0.0;0.0;0.0;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;8.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2540
^31/12/2011^;^P^;^03.20.01^;^ENGLISH FOR ACCOUNTING STD^;^.
^;^0000000000^;^.^;0.0;0.0;28.280000000000001;0;^1.1.09.01^;^4.2.12.09^;^4.2.12.08^;^4.2.12.08^;^0^;^4.2.12.08^;1;0.0;54.0;54.0;23.57;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;23.5700;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2541
^31/12/2011^;^P^;^03.20.02^;^ENGLISH FOR SOCIALIZING^;^.
^;^0000000000^;^.^;0.0;0.0;28.280000000000001;0;^1.1.09.01^;^4.2.12.09^;^4.2.12.08^;^4.2.12.08^;^0^;^4.2.12.08^;1;0.0;85.0;85.0;23.559999999999999;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;23.5600;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2542
^31/12/2011^;^P^;^03.20.03^;^ENGLISH IN MIND WORKBOOK 4^;^.
^;^0000000000^;^.^;0.0;0.0;14.02;0;^1.1.09.01^;^4.2.12.09^;^4.2.12.08^;^4.2.12.08^;^0^;^4.2.12.08^;1;0.0;79.0;79.0;11.69;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;11.6900;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2543
^31/12/2011^;^P^;^03.20.04^;^KIDS BOX    PUPIL´S  1^;^.
^;^0000000000^;^.^;0.0;0.0;17.859999999999999;0;^1.1.09.01^;^4.2.12.09^;^4.2.12.08^;^4.2.12.08^;^0^;^4.2.12.08^;1;0.0;81.0;81.0;14.74;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;14.7400;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2544
^31/12/2011^;^P^;^03.20.05^;^KIDS BOX     ACTIVITY  1^;^.
^;^0000000000^;^.^;0.0;0.0;12.800000000000001;0;^1.1.09.01^;^4.2.12.09^;^4.2.12.08^;^4.2.12.08^;^0^;^4.2.12.08^;1;0.0;79.0;79.0;10.67;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;10.6700;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2545
^31/12/2011^;^P^;^03.20.06^;^KIDS BOX    PUPIL´S  2^;^.
^;^0000000000^;^.^;0.0;0.0;17.68;0;^1.1.09.01^;^4.2.12.09^;^4.2.12.08^;^4.2.12.08^;^0^;^4.2.12.08^;1;0.0;85.0;85.0;14.73;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;14.7300;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2546
^31/12/2011^;^P^;^03.20.07^;^KIDS BOX     PUPIL´S 3^;^.
^;^0000000000^;^.^;0.0;0.0;17.68;0;^1.1.09.01^;^4.2.12.09^;^4.2.12.08^;^4.2.12.08^;^0^;^4.2.12.08^;1;0.0;77.0;77.0;14.74;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;14.7400;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2547
^31/12/2011^;^P^;^03.20.08^;^KIDS BOX    PUPIL´S 5^;^.
^;^0000000000^;^.^;0.0;0.0;17.68;0;^1.1.09.01^;^4.2.12.09^;^4.2.12.08^;^4.2.12.08^;^0^;^4.2.12.08^;1;0.0;93.0;93.0;14.720000000000001;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;14.7200;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2548
^31/12/2011^;^P^;^03.20.09^;^KIDS BOX    ACTIVITY 5^;^.
^;^0000000000^;^.^;0.0;0.0;12.800000000000001;0;^1.1.09.01^;^4.2.12.09^;^4.2.12.08^;^4.2.12.08^;^0^;^4.2.12.08^;1;0.0;95.0;95.0;10.67;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;10.6700;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2549
^31/12/2011^;^P^;^03.20.10^;^ENGLISH IN MIND LEVEL 3B^;^.
^;^0000000000^;^.^;0.0;0.0;19.739999999999998;0;^1.1.09.01^;^4.2.12.09^;^4.2.12.08^;^4.2.12.08^;^0^;^4.2.12.08^;1;0.0;180.0;180.0;16.449999999999999;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;16.4500;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2550
^31/12/2011^;^P^;^03.20.11^;^LIVING THING IN THIER ENVIRON^;^.
^;^0000000000^;^.^;0.0;0.0;24.5;0;^1.1.09.01^;^4.2.12.09^;^4.2.12.08^;^4.2.12.08^;^0^;^4.2.12.08^;1;0.0;95.0;95.0;20.420000000000002;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;20.4200;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2551
^31/12/2011^;^P^;^03.20.12^;^LIVING THING AND WHERE^;^.
^;^0000000000^;^.^;0.0;0.0;24.5;0;^1.1.09.01^;^4.2.12.09^;^4.2.12.08^;^4.2.12.08^;^0^;^4.2.12.08^;1;0.0;75.0;75.0;20.420000000000002;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;20.4200;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2552
^31/12/2011^;^P^;^03.20.13^;^PLANTS ANIMALS AND PEOPLE^;^.
^;^0000000000^;^.^;0.0;0.0;24.5;0;^1.1.09.01^;^4.2.12.09^;^4.2.12.08^;^4.2.12.08^;^0^;^4.2.12.08^;1;0.0;73.0;73.0;20.420000000000002;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;20.4200;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;2553
^31/12/2011^;^P^;^03.20.14^;^ENVIRONMENTS AND ENERGY^;^.
