Item;Formulario;Pos;Codigo;Valor;Formula;Detalle;PosX;PosY;X;ID
^000^;^06A^;20;^907^;^.^;^.^;^MEDIANTE NOTAS DE CREDITO^;17.0;12.4;^.^;1103
^000^;^104^;83;^907^;^.^;^.^;^MEDIANTE NOTAS DE CREDITO TOTAL US $^;17.4;30.799999;^.^;1104
^000^;^103^;71;^907^;^.^;^.^;^MEDIANTE NOTAS DE CRÉDITO^;17.700001;23.200001;^.^;1105
^000^;^103^;71;^907^;^.^;^.^;^MEDIANTE NOTAS DE CR+DITO^;17.700001;23.200001;^X^;1106
^000^;^101^;221;^908^;^.^;^.^;^N/C No^;3.4000001;54.299999;^.^;1107
^000^;^102^;119;^908^;^.^;^.^;^N/C No^;2.5999999;38.0;^.^;1108
^000^;^104^;84;^908^;^.^;^.^;^N/ No^;2.8;32.400002;^.^;1109
^000^;^106^;20;^908^;^.^;^.^;^N/C No^;3.0;12.8;^.^;1110
^000^;^06A^;21;^908^;^.^;^.^;^N/C No^;1.0;13.2;^.^;1111
^000^;^103^;72;^908^;^.^;^.^;^N/C No^;3.7;24.5;^.^;1112
^000^;^101^;222;^909^;^.^;^.^;^USD^;3.4000001;54.700001;^.^;1113
^000^;^102^;120;^909^;^.^;^.^;^USD^;2.5999999;38.400002;^.^;1114
^000^;^104^;85;^909^;^.^;^.^;^US^;2.8;32.799999;^.^;1115
^000^;^106^;21;^909^;^.^;^.^;^US^;3.0;13.2;^.^;1116
^000^;^06A^;22;^909^;^.^;^.^;^US^;1.0;13.6;^.^;1117
^000^;^104^;85;^909^;^.^;^.^;^US $^;2.8;32.799999;^.^;1118
^000^;^106^;21;^909^;^.^;^.^;^US $^;3.0;13.2;^.^;1119
^000^;^103^;73;^909^;^.^;^.^;^US $^;3.7;24.9;^.^;1120
^000^;^06A^;22;^909^;^.^;^.^;^US $^;1.0;13.6;^.^;1121
^000^;^103^;73;^909^;^.^;^.^;^US^;3.7;24.9;^.^;1122
^000^;^101^;223;^910^;^.^;^.^;^N/C No^;6.6999998;54.299999;^.^;1123
^000^;^102^;121;^910^;^.^;^.^;^N/C No^;7.0;38.0;^.^;1124
^000^;^104^;86;^910^;^.^;^.^;^N/ No^;7.1999998;32.400002;^.^;1125
^000^;^106^;22;^910^;^.^;^.^;^N/C No^;7.0;12.8;^.^;1126
^000^;^06A^;23;^910^;^.^;^.^;^N/C No^;4.0;13.2;^.^;1127
^000^;^103^;74;^910^;^.^;^.^;^N/C No^;9.1999998;24.5;^.^;1128
^000^;^101^;224;^911^;^.^;^.^;^USD^;6.6999998;54.700001;^.^;1129
^000^;^102^;122;^911^;^.^;^.^;^USD^;7.0;38.400002;^.^;1130
^000^;^104^;87;^911^;^.^;^.^;^US^;7.1999998;32.799999;^.^;1131
^000^;^106^;23;^911^;^.^;^.^;^US^;7.0;13.2;^.^;1132
^000^;^06A^;24;^911^;^.^;^.^;^US^;4.0;13.6;^.^;1133
^000^;^104^;87;^911^;^.^;^.^;^US $^;7.1999998;32.799999;^.^;1134
^000^;^106^;23;^911^;^.^;^.^;^US $^;7.0;13.2;^.^;1135
^000^;^103^;75;^911^;^.^;^.^;^US $^;9.1999998;24.9;^.^;1136
^000^;^06A^;24;^911^;^.^;^.^;^US $^;4.0;13.6;^.^;1137
^000^;^103^;75;^911^;^.^;^.^;^US^;9.1999998;24.9;^.^;1138
^000^;^101^;225;^912^;^.^;^.^;^N/C No^;10.5;54.299999;^.^;1139
^000^;^102^;123;^912^;^.^;^.^;^N/C No^;11.0;38.0;^.^;1140
^000^;^104^;88;^912^;^.^;^.^;^N/ No^;11.4;32.400002;^.^;1141
^000^;^106^;24;^912^;^.^;^.^;^N/C No^;10.7;12.8;^.^;1142
^000^;^06A^;25;^912^;^.^;^.^;^N/C No^;7.0;13.2;^.^;1143
^000^;^103^;76;^912^;^.^;^.^;^N/C No^;16.200001;24.5;^.^;1144
^000^;^102^;124;^913^;^.^;^.^;^USD^;11.0;38.400002;^.^;1145
^000^;^104^;89;^913^;^.^;^.^;^US^;11.4;32.799999;^.^;1146
^000^;^106^;25;^913^;^.^;^.^;^US^;10.7;13.2;^.^;1147
^000^;^06A^;26;^913^;^.^;^.^;^US^;7.0;13.6;^.^;1148
^000^;^104^;89;^913^;^.^;^.^;^US $^;11.4;32.799999;^.^;1149
^000^;^106^;25;^913^;^.^;^.^;^US $^;10.7;13.2;^.^;1150
^000^;^103^;77;^913^;^.^;^.^;^US $^;16.200001;24.9;^.^;1151
^000^;^06A^;26;^913^;^.^;^.^;^US $^;7.0;13.6;^.^;1152
^000^;^101^;226;^913^;^.^;^.^;^USD^;10.5;54.700001;^.^;1153
^000^;^103^;77;^913^;^.^;^.^;^US^;16.200001;24.9;^.^;1154
^000^;^102^;125;^914^;^.^;^.^;^N/C No^;15.0;38.0;^.^;1155
^000^;^104^;90;^914^;^.^;^.^;^N/ No^;15.3;32.400002;^.^;1156
^000^;^106^;26;^914^;^.^;^.^;^N/C No^;14.7;12.8;^.^;1157
^000^;^06A^;27;^914^;^.^;^.^;^N/C No^;10.0;13.2;^.^;1158
^000^;^101^;227;^914^;^.^;^.^;^N/C No^;14.5;54.299999;^.^;1159
^000^;^103^;78;^914^;^.^;^.^;^N/C No^;22.200001;24.5;^.^;1160
^000^;^102^;126;^915^;^.^;^.^;^USD^;15.0;38.400002;^.^;1161
^000^;^104^;91;^915^;^.^;^.^;^US^;15.3;32.799999;^.^;1162
^000^;^106^;27;^915^;^.^;^.^;^US^;14.7;13.2;^.^;1163
^000^;^06A^;28;^915^;^.^;^.^;^US^;10.0;13.6;^.^;1164
^000^;^104^;91;^915^;^.^;^.^;^US $^;15.3;32.799999;^.^;1165
^000^;^106^;27;^915^;^.^;^.^;^US $^;14.7;13.2;^.^;1166
^000^;^103^;79;^915^;^.^;^.^;^US $^;22.200001;24.9;^.^;1167
^000^;^06A^;28;^915^;^.^;^.^;^US $^;10.0;13.6;^.^;1168
^000^;^101^;228;^915^;^.^;^.^;^USD^;14.5;54.700001;^.^;1169
^000^;^103^;79;^915^;^.^;^.^;^US^;22.200001;24.9;^.^;1170
^000^;^102^;127;^916^;^.^;^.^;^RESOL. No^;19.0;38.0;^.^;1171
^000^;^104^;92;^916^;^.^;^.^;^RESOL. No^;19.4;32.400002;^.^;1172
^000^;^106^;28;^916^;^.^;^.^;^RESOL No^;18.700001;12.8;^.^;1173
^000^;^06A^;29;^916^;^.^;^.^;^RESOL No^;13.0;13.2;^.^;1174
^000^;^101^;229;^916^;^.^;^.^;^RESOL. No^;19.0;54.299999;^.^;1175
^000^;^102^;128;^917^;^.^;^.^;^USD^;19.0;38.400002;^.^;1176
^000^;^104^;93;^917^;^.^;^.^;^US^;19.4;32.799999;^.^;1177
^000^;^106^;29;^917^;^.^;^.^;^US^;18.700001;13.2;^.^;1178
^000^;^06A^;30;^917^;^.^;^.^;^US^;13.0;13.6;^.^;1179
^000^;^104^;93;^917^;^.^;^.^;^US $^;19.4;32.799999;^.^;1180
^000^;^106^;29;^917^;^.^;^.^;^US $^;18.700001;13.2;^.^;1181
^000^;^06A^;30;^917^;^.^;^.^;^US $^;13.0;13.6;^.^;1182
^000^;^101^;230;^917^;^.^;^.^;^USD^;19.0;54.700001;^.^;1183
^000^;^102^;129;^918^;^.^;^.^;^RESOL. No^;23.0;38.0;^.^;1184
^000^;^104^;94;^918^;^.^;^.^;^RESOL. No^;23.0;32.400002;^.^;1185
^000^;^106^;30;^918^;^.^;^.^;^RESOL No^;22.700001;12.8;^.^;1186
^000^;^06A^;31;^918^;^.^;^.^;^RESOL No^;16.0;13.2;^.^;1187
^000^;^101^;231;^918^;^.^;^.^;^RESOL. No^;23.0;54.299999;^.^;1188
^000^;^104^;95;^919^;^.^;^.^;^US $^;23.0;32.799999;^.^;1189
^000^;^102^;130;^919^;^.^;^.^;^USD^;23.0;38.400002;^.^;1190
^000^;^104^;95;^919^;^.^;^.^;^US^;23.0;32.799999;^.^;1191
^000^;^106^;31;^919^;^.^;^.^;^US^;22.700001;13.2;^.^;1192
^000^;^06A^;32;^919^;^.^;^.^;^US^;16.0;13.6;^.^;1193
^000^;^106^;31;^919^;^.^;^.^;^US $^;22.700001;13.2;^.^;1194
^000^;^06A^;32;^919^;^.^;^.^;^US $^;16.0;13.6;^.^;1195
^000^;^101^;232;^919^;^.^;^.^;^USD^;23.0;54.700001;^.^;1196
^000^;^101^;233;^921^;^.^;^.^;^[CAMPO 812 Y 821]LEY No^;5.4000001;55.099998;^X^;1197
^000^;^101^;233;^921^;^.^;^.^;^(CAMPO 812 Y 821)LEY No^;5.4000001;55.099998;^.^;1198
^000^;^101^;234;^922^;^.^;^.^;^REGISTRO OFICIAL No^;13.4;55.099998;^.^;1199
^000^;^101^;235;^923^;^.^;^.^;^ANO^;18.5;55.099998;^X^;1200
^000^;^101^;235;^923^;^.^;^.^;^AÑO^;18.5;55.099998;^.^;1201
^000^;^101^;235;^923^;^.^;^.^;^AÐO^;18.5;55.099998;^X^;1202
^000^;^101^;236;^924^;^.^;^.^;^MES^;21.299999;55.099998;^.^;1203
^000^;^101^;237;^925^;^.^;^.^;^DIA^;23.9;55.099998;^.^;1204
^000^;^102^;131;^999^;^.^;^.^;^MULTAS TOTAL PAGADO^;22.0;36.799999;^.^;1205
^000^;^104^;96;^999^;^.^;^.^;^TOTAL PAGADO  902+903+904^;21.6;28.9;^.^;1206
^000^;^106^;32;^999^;^.^;^.^;^TOTAL PAGADO^;20.200001;10.8;^.^;1207
^000^;^104^;96;^999^;^.^;^.^;^TOTAL PAGADO 902+903+904^;21.6;28.9;^.^;1208
^000^;^06A^;33;^999^;^.^;^.^;^TOTAL PAGADO^;19.0;11.2;^.^;1209
^000^;^101^;238;^999^;^.^;^.^;^TOTAL PAGADO^;21.4;53.099998;^.^;1210
^000^;^103^;80;^999^;^.^;^.^;^TOTAL PAGADO 902903+904^;22.0;22.0;^.^;1211
^000^;^102^;132;^XX^;^.^;^.^;^NOMBRE^;1.8;35.099998;^.^;1212
^000^;^102^;34;^XX^;^.^;^.^;^NOMBRE CONTADOR^;0.0;0.0;^.^;1213
^000^;^102^;33;^XX^;^.^;^.^;^NOMBRE CONTRIBUYENTE^;0.0;0.0;^.^;1214
^000^;^104^;97;^XX^;^.^;^.^;^NOMBRE^;2.0;28.23;^.^;1215
^000^;^106^;34;^XX^;^.^;^.^;^NOMBRE CONTADOR^;8.3999996;10.0;^.^;1216
^000^;^106^;33;^XX^;^.^;^.^;^Nombre Contribuyente^;3.0;10.0;^.^;1217
^000^;^06A^;35;^XX^;^.^;^.^;^NOMBRE CONTADOR^;8.0;10.8;^.^;1218
^000^;^06A^;34;^XX^;^.^;^.^;^Nombre Contribuyente^;1.0;10.8;^.^;1219
^000^;^101^;239;^XX^;^.^;^.^;^NOMBRE^;1.5;51.5;^.^;1220
^000^;^103^;82;^XX^;^.^;^.^;^NOMBRE CONTADOR^;7.9000001;21.1;^.^;1221
^000^;^103^;81;^XX^;^.^;^.^;^Nombre Contribuyente^;2.2;21.1;^.^;1222
